trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
20150416,,7818.6,7681.0,7790.0,7480.2,7707.8,7642.8,-110.8,-175.8,116888.0,17928587.988,6643.0,,IC1505.CFX,IC.CFX,,1.0,7707.8,7681.0,7790.0,7480.2,7642.8
20150417,7707.8,7642.8,7722.0,7918.8,7631.2,7758.2,7803.4,115.4,160.6,114214.0,17813998.18,9144.0,2501.0,IC1505.CFX,IC.CFX,,1.0,7758.2,7722.0,7918.8,7631.2,7803.4
20150420,7758.2,7803.4,7760.0,7857.0,7582.0,7622.2,7621.2,-181.2,-182.2,98781.0,15254160.816,10706.0,1562.0,IC1505.CFX,IC.CFX,,1.0,7622.2,7760.0,7857.0,7582.0,7621.2
20150421,7622.2,7621.2,7650.2,8147.0,7640.2,8140.4,8055.6,519.2,434.4,132545.0,20937525.848,16732.0,6026.0,IC1505.CFX,IC.CFX,,1.0,8140.4,7650.2,8147.0,7640.2,8055.6
20150422,8140.4,8055.6,8158.0,8237.8,8104.4,8189.8,8197.2,134.2,141.6,121034.0,19763685.172,14854.0,-1878.0,IC1505.CFX,IC.CFX,,1.0,8189.8,8158.0,8237.8,8104.4,8197.2
20150423,8189.8,8197.2,8193.0,8378.8,8160.4,8265.6,8266.4,68.4,69.2,132278.0,21853638.912,14805.0,-49.0,IC1505.CFX,IC.CFX,,1.0,8265.6,8193.0,8378.8,8160.4,8266.4
20150424,8265.6,8266.4,8247.8,8349.8,8123.8,8327.2,8307.6,60.8,41.2,126381.0,20778778.6,14603.0,-202.0,IC1505.CFX,IC.CFX,,1.0,8327.2,8247.8,8349.8,8123.8,8307.6
20150427,8327.2,8307.6,8368.0,8548.0,8292.0,8347.2,8361.6,39.6,54.0,125335.0,21056365.708,15187.0,584.0,IC1505.CFX,IC.CFX,,1.0,8347.2,8368.0,8548.0,8292.0,8361.6
20150428,8347.2,8361.6,8308.0,8419.0,8011.6,8147.0,8087.4,-214.6,-274.2,164120.0,26892373.68,15900.0,713.0,IC1505.CFX,IC.CFX,,1.0,8147.0,8308.0,8419.0,8011.6,8087.4
20150429,8147.0,8087.4,8138.0,8309.0,8079.0,8302.2,8276.2,214.8,188.8,134158.0,22060645.088,17677.0,1777.0,IC1505.CFX,IC.CFX,,1.0,8302.2,8138.0,8309.0,8079.0,8276.2
20150430,8302.2,8276.2,8320.0,8408.0,8291.2,8338.8,8355.4,62.6,79.2,120118.0,20066017.768,16354.0,-1323.0,IC1505.CFX,IC.CFX,,1.0,8338.8,8320.0,8408.0,8291.2,8355.4
20150504,8234.6,8253.8,8274.8,8384.0,8112.4,8226.4,8208.8,-27.4,-45.0,4384.0,719811.824,3328.0,282.0,IC1506.CFX,IC.CFX,8347.2,1.0146844306136342,8347.2,8396.3107264417,8507.114266264709,8231.525974910046,8329.341554021199
20150505,8226.4,8208.8,8217.2,8220.0,7970.4,8019.4,8016.2,-189.4,-192.6,6804.0,1101977.164,3923.0,595.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8137.160322862978,8337.864903238356,8340.706019644073,8087.44078576291,8133.913332685014
20150506,8019.4,8016.2,8118.2,8166.6,7858.8,7933.0,7946.0,-83.2,-70.2,7587.0,1221434.564,4019.0,96.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8049.49158805796,8237.411144607606,8286.521871049306,7974.202003306429,8062.682485655938
20150507,7933.0,7946.0,7900.0,7948.0,7811.0,7834.4,7843.8,-111.6,-102.2,7818.0,1231650.996,4074.0,55.0,IC1506.CFX,IC.CFX,,1.0146844306136342,7949.443703199456,8016.00700184771,8064.711854517165,7925.700087523097,7958.981736847224
20150508,7834.4,7843.8,7894.8,8085.0,7854.0,8085.0,8015.6,241.2,171.8,11857.0,1885025.904,4183.0,109.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8203.723621511233,8010.730642808519,8203.723621511233,7969.331518039483,8133.304522026647
20150511,8085.0,8015.6,8118.8,8403.4,8041.4,8394.0,8330.4,378.4,314.8,15844.0,2597981.668,5421.0,1238.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8517.261110570846,8238.019955265974,8526.799144218614,8159.483380336478,8452.727180783819
20150512,8394.0,8330.4,8394.0,8565.0,8311.0,8557.6,8497.6,227.2,167.2,30321.0,5106608.276,11079.0,5658.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8683.263483419236,8517.261110570846,8690.772148205777,8433.042302829914,8622.38241758242
20150513,8557.6,8497.6,8500.0,8656.6,8400.0,8571.6,8575.2,74.0,77.6,54812.0,9365617.488,16503.0,5424.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8697.469065447827,8624.817660215891,8783.717242049986,8523.349217154528,8701.121929398038
20150514,8571.6,8575.2,8530.0,8680.0,8477.6,8603.0,8593.8,27.8,18.6,133372.0,22869771.18,23309.0,6806.0,IC1506.CFX,IC.CFX,,1.0146844306136342,8729.330156569094,8655.2581931343,8807.460857726344,8602.088728970146,8719.995059807448
